date,spot_close,spot_volume,perp_volume,oi_usd
2024-12-03,95849.69,3413995542.0186563,205420.5425652991,8393006937.959211
2024-12-04,98587.32,4241994533.786106,275969.58822339773,9145513900.3674
2024-12-05,96945.63,11048002942.149933,541875.3493712284,8946211864.406313
2024-12-06,99740.84,4456641685.364444,282364.8766364277,8928243548.570293
2024-12-07,99831.99,1487953846.8385458,95888.6634191419,8854371557.045929
2024-12-08,101109.59,1459576946.402151,109785.68589275135,9047607248.772734
2024-12-09,97276.47,5283626995.705648,322644.26050331874,8757257497.033499
2024-12-10,96593.0,4988660195.092428,288717.0675081192,8478844976.387509
2024-12-11,101125.0,3745703763.01845,221874.2143434707,9399870793.850887
2024-12-12,100004.29,2949462583.8661704,214826.94907794744,9168161282.158855
2024-12-13,101424.25,2203903393.0741005,152355.32736338253,9329046560.160725
2024-12-14,101420.0,1441594367.0463192,107714.37308191785,9391417486.631529
2024-12-15,104463.99,2290462903.835791,157769.19141082003,10332413141.007042
2024-12-16,106058.66,4364964400.634553,274457.75520228385,9877538651.56487
2024-12-17,106133.74,3103833327.775107,197783.47498263995,9801919848.648603
2024-12-18,100204.01,5194263316.259236,310123.77153942874,9264683531.963978
2024-12-19,97461.86,5487546517.707752,367819.5236657519,8924532361.032085
2024-12-20,97805.44,6022845238.832326,393375.79449963616,8714060843.523071
2024-12-21,97291.99,2296232055.195926,161307.43613473966,8543947943.365471
2024-12-22,95186.27,1857819866.3604,148160.54735470825,8267648516.207687
2024-12-23,94881.47,3100007213.494563,247269.59662584704,8564885105.303662
2024-12-24,98663.58,2287214424.706476,211685.2069359794,9051208093.240818
2024-12-25,99429.6,1426143976.0493636,124736.08433929812,9133510986.390957
2024-12-26,95791.6,2049123567.3867724,194696.56306844336,8555514482.217436
2024-12-27,94299.03,2528567849.7794614,206016.97696623547,8453421266.883562
2024-12-28,95300.0,794651624.8349555,68012.65071749446,8642184121.338717
2024-12-29,93738.2,1278370863.9768472,95077.80764656416,8429296111.016493
2024-12-30,92792.05,2573126059.769478,222405.3422249727,8434278982.950105
2024-12-31,93576.0,1845718801.922704,178704.26525493615,8537662281.855641
2025-01-01,94591.79,975444194.1379983,91265.3357598972,8731492894.180347
2025-01-02,96984.79,2118411852.68128,181365.3743810017,8917187755.23434
2025-01-03,98174.18,1486610768.5907917,125217.95174304702,8891251991.710049
2025-01-04,98220.5,881223751.6353602,71925.67819892986,8588348799.922922
2025-01-05,98363.61,793931715.9546324,74970.92702250101,8862539809.938118
2025-01-06,102235.6,2540561688.7771435,207531.19473662484,9597694480.577042
2025-01-07,96954.61,3170421659.717236,255632.9994245521,8931846559.658535
2025-01-08,95060.61,3205849081.112962,261867.36327474425,8621022637.790405
2025-01-09,92552.49,3217669887.245398,257840.3419762045,8086677057.299954
2025-01-10,94726.11,2962085343.283704,260333.56735285083,8378387860.004257
2025-01-11,94599.99,665685994.93301,64681.96120786548,8292126635.57963
2025-01-12,94545.06,813278829.6583949,77322.42786900038,8275801163.362821
2025-01-13,94536.1,3930666134.3474574,355556.4905950364,7924251695.714997
2025-01-14,96560.86,2676048470.3569503,212835.9705083085,8157099736.742229
2025-01-15,100497.35,3006242382.8867946,216105.04465825987,8705563306.428696
2025-01-16,99987.3,2765162040.639799,216853.84693350497,8620069296.9054
2025-01-17,104077.48,4040993985.475047,249503.8866444532,9424542075.40079
2025-01-18,104556.23,2521522119.379525,167925.4585312473,9181124105.78813
2025-01-19,101331.57,4513423971.410253,276203.93685623014,8527484155.975645
2025-01-20,102260.01,9398787064.320717,457040.5370952854,8597005630.459232
2025-01-21,106143.82,4768512258.156502,273283.90437590133,9191816656.5426
2025-01-22,103706.66,2331144640.658579,151276.92752789237,8693149783.325602
2025-01-23,103910.34,5610760848.131639,418009.8345666891,8358649881.249838
2025-01-24,104870.5,2483818574.373748,165784.9399758299,8632693953.327925
2025-01-25,104746.85,949511531.3578016,65649.97035836379,8541350637.463709
2025-01-26,102620.0,1024352365.4715524,75810.88793997961,8376151066.171844
2025-01-27,102082.83,5092886322.829244,321574.9845345581,8573227885.714564
2025-01-28,101335.52,2253977324.036209,169931.76091566673,8138491013.417735
2025-01-29,103733.24,2380383694.772136,167016.97808478898,8443824258.500501
2025-01-30,104722.94,2038112603.5126407,137009.60670576076,8687906661.310268
2025-01-31,102429.56,2282174002.1952176,172283.2897709662,8539533031.826707
2025-02-01,100635.65,1250354228.2372296,90877.90802929371,8477842710.028918
2025-02-02,97700.59,3412084312.583628,232517.8535972493,8163918400.354238
2025-02-03,101328.52,7228589180.711621,386353.2790105472,7935888785.776699
2025-02-04,97763.13,3989698644.26493,262822.63542325824,7317764233.246326
2025-02-05,96612.43,2562342153.829685,148480.05274397088,7383163300.995975
2025-02-06,96554.35,2289071921.2175603,161562.79536914377,7260764204.472844
2025-02-07,96506.8,3107592434.6738343,222888.0628968189,7332142524.79919
2025-02-08,96444.74,977040267.5158632,69072.05558472134,7354827496.133759
2025-02-09,96462.75,1359495152.3107977,101203.96149695094,7184357904.759931
2025-02-10,97430.82,1999112052.6687863,132971.70999015027,7402205863.601882
2025-02-11,95778.2,1806534846.38632,154846.40306459562,7579992000.557776
2025-02-12,97869.99,2800142168.3943653,192362.7197699874,7668670958.022895
2025-02-13,96608.14,1916988246.3921187,142010.02084638138,7579451109.422048
2025-02-14,97500.48,1768073218.8690157,144498.35868734668,7503179275.50927
2025-02-15,97569.66,717245393.778092,47433.49670414362,7500582938.463924
2025-02-16,96118.12,794694242.2949733,56702.68910383531,7313088712.130788
2025-02-17,95780.0,1584593526.1754675,105579.05716118144,7372592020.431849
2025-02-18,95671.74,2223994802.892005,178973.85095932774,7841453715.016812
2025-02-19,96644.37,1576817572.1032505,125032.41144589412,7508907399.761123
2025-02-20,98305.0,1663386824.7315507,129218.9838757356,8100472762.774647
2025-02-21,96181.98,3143975917.5734644,250695.91418201,7816187124.505182
2025-02-22,96551.01,1087077133.8226364,65812.82852874725,7690004777.268744
2025-02-23,96258.0,1044392011.791024,69320.47163756854,7740188221.992524
2025-02-24,91552.88,2981809595.445377,216388.6167572112,8270982795.398202
2025-02-25,88680.4,6962982500.904474,464527.3004520343,7550231520.98328
2025-02-26,84250.09,4898429925.6364765,400957.0705524777,6934198460.276524
2025-02-27,84708.58,3618738891.222162,267665.6341035955,6988477129.860544
2025-02-28,84349.94,6806705236.690679,536248.0802714719,6657463944.319327
2025-03-01,86064.53,2194003507.852643,146982.9523518892,6751644616.57387
2025-03-02,94270.0,4972549515.788669,347523.0804807314,7450864759.074089
2025-03-03,86220.61,5321123743.471923,427307.1758108157,6136364397.334583
2025-03-04,87281.98,4704901219.590436,426484.187226071,5909904091.281076
2025-03-05,90606.01,3400243670.3049755,279030.4849635708,6324774034.367883
2025-03-06,89931.89,3105145628.3994,303040.38292386185,6181166227.090855
2025-03-07,86801.75,5097554826.613157,439811.0915673632,5997376523.022782
2025-03-08,86222.45,1119358968.6520054,96136.3932563734,5898846405.251135
2025-03-09,80734.37,2173552660.454479,221679.0000067221,5661863323.545048
2025-03-10,78595.86,3834924947.758186,410108.676006104,5477133300.593011
2025-03-11,82932.99,3927000827.110792,378294.306864592,5801756209.136692
2025-03-12,83680.12,2638600996.825396,296398.4210054961,5769715843.636055
2025-03-13,81115.78,2260870111.2393894,248015.74906851057,5842253217.705717
2025-03-14,83983.2,2244729595.541172,233618.1113005308,6127397898.8321495
2025-03-15,84338.44,953445671.8337504,76697.08538506781,5955338268.446229
2025-03-16,82574.53,1468056556.296723,174685.57357357678,5657752870.59451
2025-03-17,84010.03,1437716814.0468738,182643.8790898613,5971787572.3271055
2025-03-18,82715.03,1450813055.479726,187769.4035403937,5825729120.814819
2025-03-19,86845.94,2375813941.9437623,247237.1154201853,6618985949.390422
2025-03-20,84223.39,1885241921.155652,242960.0705637216,5956146734.781647
2025-03-21,84088.79,1005135519.2560016,144376.61643567798,5947126814.425854
2025-03-22,83840.59,456235443.8016522,52223.20564073599,5878830932.966465
2025-03-23,86082.5,718692319.1499038,90928.40989708342,6274679741.734477
2025-03-24,87498.16,2636765917.951844,210954.05220562825,6756072846.741076
2025-03-25,87392.87,1979571590.8982933,173531.10083582113,6556758084.437946
2025-03-26,86909.17,1606406955.5864632,187872.71200012945,6123101270.453102
2025-03-27,87232.01,1487968807.7079022,163457.98984322423,6168997783.82806
2025-03-28,84424.38,2309946560.664114,221917.39691152645,6233786798.047407
2025-03-29,82648.54,970199917.9868716,135553.60422673554,5870155656.192009
2025-03-30,82389.99,816584795.5288126,109600.3166493441,5760636637.70431
2025-03-31,82550.01,1696009191.0809648,212038.9050686731,5682270194.494799
2025-04-01,85158.34,1698895702.5754683,197104.84875686152,6091138298.194483
2025-04-02,82516.29,3417279759.830764,326555.0562835512,5763472336.149109
2025-04-03,83213.09,2259299724.8643928,239238.30217628888,5955822847.719152
2025-04-04,83889.87,2739842666.426737,353202.0128131749,6109366390.651762
2025-04-05,83537.99,779626577.9013436,99535.45224783792,5913037341.355521
2025-04-06,78430.0,2239085051.1529646,281278.5653151356,5734629268.073028
2025-04-07,79163.24,6084614024.150647,639173.7617364577,5610868852.080765
2025-04-08,76322.42,2775277777.102461,328483.28313646856,5597226603.1939535
2025-04-09,82615.22,5980231256.222496,548263.1394282565,6165579031.226422
2025-04-10,79607.3,2690294353.8478427,293753.5279745627,5853369248.625746
2025-04-11,83423.84,2830363945.1787524,295654.6323055301,6521061443.228112
2025-04-12,85276.9,1557403252.9267516,157254.2706216313,6900816545.236708
2025-04-13,83760.0,2086106375.439256,207103.13724006963,6491682771.2426605
2025-04-14,84591.58,2429132805.0815287,207985.22139276133,6412462311.510467
2025-04-15,83643.99,1780972414.3956008,184568.49580847257,6474719936.56763
2025-04-16,84030.38,1753910031.2009242,209495.8430332511,6412261478.534725
2025-04-17,84947.91,1161659427.386263,140874.74013880378,6622989950.802662
2025-04-18,84474.69,552648483.647487,55231.29078739597,6451066246.575226
2025-04-19,85077.01,823222752.2842493,73403.41150582992,6733149068.182376
2025-04-20,85179.24,685253644.8918362,90647.12251599634,6589586691.505737
2025-04-21,87516.23,2773299591.467066,274116.7850687584,7181376993.188463
2025-04-22,93442.99,3967785064.12817,334077.8029463323,7897637014.794533
2025-04-23,93691.08,2560279933.947952,229537.6812208413,7643664153.274898
2025-04-24,93980.47,1811120137.314679,157132.66541302184,7783635208.362362
2025-04-25,94638.68,2596877713.640173,191860.42594821643,8135819193.719982
2025-04-26,94628.0,889627361.8414447,72486.30634947201,7934262506.765723
2025-04-27,93749.3,1052334792.1866188,83840.36881970489,7884609756.535268
2025-04-28,95011.18,2092532996.555172,194441.61196227337,7779196669.445524
2025-04-29,94256.82,1607154803.4675477,147870.66727377436,7720540407.106781
2025-04-30,94172.0,1664825670.9831252,170967.45133177374,7536413547.231946
2025-05-01,96489.91,2053857614.2732675,184574.6907549408,8293330370.026019
2025-05-02,96887.14,1446387651.5840576,139223.20922432368,8348740491.068559
2025-05-03,95856.42,935906144.9651498,71442.45436899106,8023007477.870165
2025-05-04,94277.62,1053542403.8531588,94290.01011892376,7708542731.059704
2025-05-05,94733.68,1626999380.1759968,154944.04174287163,7614822143.887358
2025-05-06,96834.02,1526847764.5636685,173665.1409515015,7991355190.007536
2025-05-07,97030.5,1611730124.5924542,185321.27533337072,7901335753.170788
2025-05-08,103261.6,3508645830.5650144,317512.1979985132,8210507982.745536
2025-05-09,102971.99,2847518447.981513,172553.25859573085,8079799005.112533
2025-05-10,104809.53,1588386278.502415,104409.0095297604,8380357583.302849
2025-05-11,104118.0,1873381777.2124248,139073.83829166106,8466857194.27883
2025-05-12,102791.32,3242348937.383069,254937.520903736,8388013876.47712
2025-05-13,104103.72,2197244118.152367,161996.29657612692,8565418118.108604
2025-05-14,103507.82,1704708279.3884108,126275.32597224726,8302629026.281916
2025-05-15,103763.71,1850183474.529204,169829.6498321514,8250246306.121781
2025-05-16,103463.9,1628832372.3241482,115524.03389372768,8302762195.340213
2025-05-17,103126.65,1160418362.950618,90358.1767286222,8102048237.299047
2025-05-18,106454.26,2262214972.0749383,171531.49855659064,8618203387.763435
2025-05-19,105573.74,3150324504.595452,256573.6899914964,8692184473.029583
2025-05-20,106849.99,2509102444.669598,226239.66197627367,8955338469.83478
2025-05-21,109643.99,4914709514.320026,404880.6293428741,9536747801.76884
2025-05-22,111696.21,3509432834.573417,246113.9315134413,9832563493.274612
2025-05-23,107318.3,3469704446.3904047,268719.6012622872,9017273390.087715
2025-05-24,107761.91,1819958819.7748587,165185.04948897814,9294553683.372295
2025-05-25,109004.19,1904366455.425858,159512.87628026123,9586460019.542725
2025-05-26,109434.79,1605578282.107903,147032.21382994362,9866322255.131989
2025-05-27,108938.17,2327603851.119265,223661.9190440363,9455560929.734478
2025-05-28,107781.78,1689136748.5130312,158420.1499433553,9398558597.129423
2025-05-29,105589.75,2128639017.5081613,213161.0526497912,9040472724.212751
2025-05-30,103985.48,2493078549.591861,213004.70952645145,8569621864.062399
2025-05-31,104591.88,1174000801.507038,103640.40303198482,8737412866.933302
2025-06-01,105642.93,1016188486.9505996,97443.54396587436,8745264422.520033
2025-06-02,105857.99,1409004206.9863732,158289.71295977937,8679117819.026691
2025-06-03,105376.89,1402493746.5993218,139243.4225753952,8690832048.417233
2025-06-04,104696.86,1476928482.368878,118525.1768591466,8456550470.510205
2025-06-05,101508.68,2301567892.5305448,243497.80652148623,8347147645.335291
2025-06-06,104288.44,1642382404.9355752,173078.5156325939,8822046932.368263
2025-06-07,105552.15,877915380.9548231,79858.26463422632,8781407804.436535
2025-06-08,105734.0,850887129.4282976,75128.10840922025,8722040971.282051
2025-06-09,110263.02,2154922022.221173,192932.7908875276,9527334192.538776
2025-06-10,110274.39,1867620550.192173,152206.17349892185,9316860180.205482
2025-06-11,108645.12,1434884639.7506304,132371.66045333116,8938839055.978443
2025-06-12,105671.73,1908309274.0868344,185817.71231491296,8393739718.488889
2025-06-13,106066.59,2735461890.6929703,240805.84170048687,8325178339.026671
2025-06-14,105414.64,925568614.1784064,79935.72997399665,8242515344.626365
2025-06-15,105594.01,754596887.8748004,78844.17200419189,8299985392.385301
2025-06-16,106794.53,1599849840.7325244,166851.13497653586,8326149515.603589
2025-06-17,104551.17,1883173484.8991,226103.60122569787,8002592739.226169
2025-06-18,104886.78,1461383024.362209,172745.78108670542,8020996370.488109
2025-06-19,104658.59,803402575.962045,87723.10578380906,8140118017.367389
2025-06-20,103297.99,1714411911.0114017,199164.61794065253,8004465444.063757
2025-06-21,102120.01,1144829784.7306418,120279.32101491846,7705338038.060043
2025-06-22,100963.87,2892695407.808688,293522.4633735819,7941801744.068496
2025-06-23,105333.93,2836166831.044449,297299.9462666261,7647298447.016113
2025-06-24,106083.0,1543451113.4563613,144486.7330345394,8002626033.942439
2025-06-25,107340.58,1789545470.94629,159259.14155627717,8222767066.17746
2025-06-26,106947.06,1136093974.6816013,114461.17994278694,8310980157.47655
2025-06-27,107047.59,1308420348.9100094,118669.6582554966,8063542495.252639
2025-06-28,107296.79,352025390.6031135,35681.305140908495,8101580817.822067
2025-06-29,108356.93,736708189.9495684,79473.19164348452,8441556158.439305
2025-06-30,107146.5,1050407152.345058,113131.1030298294,8186614568.871785
2025-07-01,105681.14,1117432945.8926363,120464.46418728674,7858369724.121551
2025-07-02,108849.6,1915699005.8772893,177616.9506183894,8854750072.243397
2025-07-03,109584.78,1429459048.6383262,141457.98839662116,9087798697.392183
2025-07-04,107984.24,1276215111.6683652,132251.88081831427,8584170435.880977
2025-07-05,108198.12,403928702.1967476,36663.55376548542,8578439099.250188
2025-07-06,109203.84,700733299.5112199,72408.25482552117,8507654284.569161
2025-07-07,108262.94,1020848316.053704,106425.93925331291,8467847630.554884
2025-07-08,108922.98,1000112813.4398944,95182.17543913808,8505466444.799917
2025-07-09,111233.99,1902054744.194924,167851.02814507252,9527709638.5507
2025-07-10,116010.0,2826460280.445224,211698.7301850101,9873257323.83472
2025-07-11,117527.66,3039521803.027247,199610.77212323016,10319716626.607191
2025-07-12,117420.0,993093353.4068904,63711.13917353519,10336653992.44256
2025-07-13,119086.64,1132096857.0116916,90044.7332440306,10647367860.292383
2025-07-14,119841.18,3299746181.0770736,221467.1874547668,11154596285.050331
2025-07-15,117758.09,3755258445.553272,269396.7960383029,10566358069.807917
2025-07-16,118630.43,2023850383.723488,159032.53135487865,10622234491.351051
2025-07-17,119177.56,1869114355.1231644,164233.7455873032,10682325457.0484
2025-07-18,117924.84,2367355518.470308,162205.15419963055,10536928105.216118
2025-07-19,117840.0,783327898.4969696,52541.38461323018,10334438374.89938
2025-07-20,117265.12,1528864683.816082,81395.36759520206,10467722647.833467
2025-07-21,117380.36,2020783266.9633648,141743.56012385688,10598501620.6408
2025-07-22,119954.42,2481252763.651911,186779.9226434129,10812248176.585058
2025-07-23,118755.99,1722126986.886661,133798.7338427801,10351700518.169498
2025-07-24,118340.99,1873181653.2018075,136180.54421259215,10601867297.84624
2025-07-25,117614.31,4456778786.620494,259774.0185414348,10762923630.934471
2025-07-26,117919.99,823629079.7493103,57236.16472298181,10529120117.4868
2025-07-27,119415.55,1107883542.1607983,76001.0206800896,10798243896.377148
2025-07-28,118062.32,1655882235.896518,106736.53384278616,10840426520.312256
2025-07-29,117950.76,1788682083.6856463,114969.66370945403,10727424708.40256
2025-07-30,117840.3,1832696878.222986,122702.7824715906,10776856723.67243
2025-07-31,115764.08,2002870016.7022424,135066.2170886728,10445028196.64791
2025-08-01,113297.93,2810268577.15137,212741.69288607544,10082120474.050558
2025-08-02,112546.35,1301882737.326722,102190.6055025664,9648153811.554262
2025-08-03,114208.8,841090034.1542541,62823.46026296343,9729260800.242607
2025-08-04,115055.03,1109938874.0629709,83351.89934158348,9758316214.517612
2025-08-05,114129.75,1371861747.1466167,119109.88657616435,9567258699.853308
2025-08-06,114992.27,1118028732.8589184,98593.613320078,9630496150.89325
2025-08-07,117472.01,1564454297.836927,133940.43436538175,9746699359.226215
2025-08-08,116674.74,1172199778.7242546,89139.36577567019,9592882494.319069
2025-08-09,116462.25,1111837601.7023723,77936.75389151767,9782764289.89997
2025-08-10,119294.01,1694198747.8718708,130295.20602698864,10372940073.498926
2025-08-11,118686.0,3194611530.541069,217133.9579449648,10648227737.10428
2025-08-12,120134.08,1992762473.5852573,125525.2072833853,10686594951.390276
2025-08-13,123306.43,2811581348.3874574,187844.61917330176,11502745167.919088
2025-08-14,118295.09,3359128391.108524,224410.55126584816,10872670350.888248
2025-08-15,117342.05,1607609329.685101,120145.4979674352,10443556224.799868
2025-08-16,117380.66,751719391.7723638,46525.4263865373,10629367290.703568
2025-08-17,117405.01,695629197.9038073,54375.49989610266,10513219505.023815
2025-08-18,116227.05,2053814085.4717767,146158.6213453499,10167452050.30918
2025-08-19,112872.94,2065010895.8584664,140983.7083768444,9915963442.479364
2025-08-20,114271.24,1776149566.1247735,130543.46202954996,9825156766.331371
2025-08-21,112500.0,1227373788.615563,96430.9117947253,10085325662.161385
2025-08-22,116935.99,2656625122.2777867,163851.2634105977,10357485475.408695
2025-08-23,115438.05,1308825428.0143583,78438.32348573163,10588714297.462433
2025-08-24,113493.59,2411284606.189177,98098.10162927004,10637817191.665071
2025-08-25,110111.98,2805570653.631023,191907.80983632835,9922106358.915192
2025-08-26,111763.22,2033437347.4999392,142338.644100491,9973252916.133137
2025-08-27,111262.01,1493774927.190832,108292.33467866888,9803322907.64058
2025-08-28,112566.9,1250788481.9453218,97609.5321196968,9904020906.441095
2025-08-29,108377.4,2475492492.57753,170484.52459517433,9660151756.118406
2025-08-30,108816.33,1160666772.7387524,60667.81995625341,9742121581.075018
2025-08-31,108246.35,1031806894.3513318,70171.07289826259,9723327688.522863
2025-09-01,109237.42,1742516638.781135,149043.31772300426,9660258777.620687
2025-09-02,111240.01,2042681451.9016385,175957.8923387925,9928556114.481918
2025-09-03,111705.71,1313762617.3436644,105470.90818054414,10086410889.2072
2025-09-04,110730.87,1349031325.5320847,122318.52573731364,9751976918.809706
2025-09-05,110659.99,2413132200.623325,178666.17928823322,9654313734.97532
2025-09-06,110187.97,552785936.5434699,46296.50245816255,9583421619.675611
2025-09-07,111137.34,630447950.1588689,53851.59028259714,9876208571.25805
2025-09-08,112065.23,1295903862.4649603,99130.20291765274,10224321816.809286
2025-09-09,111546.39,1721465997.906366,136843.28244633198,10276686576.603634
2025-09-10,113960.0,1978834750.2223115,144122.59462148696,10686975205.683777
2025-09-11,115482.69,1562241144.956541,105580.13249905549,10696864191.882175
2025-09-12,116029.42,1772122269.5018637,118872.13887533185,10637297840.64429
2025-09-13,115918.29,957724220.6497612,52514.85527765869,10339749304.863312
2025-09-14,115268.01,775762364.9685991,55100.54570701361,10112285318.22506
2025-09-15,115349.71,1522648235.2235153,117275.19811319857,10189934648.146774
2025-09-16,116788.96,1265779287.5169268,99445.34893719335,10596543640.564655
2025-09-17,116447.59,1946083704.6217456,150599.46366732617,10181217400.417353
2025-09-18,117073.53,1367513347.486509,107153.72992666262,10660954492.56914
2025-09-19,115632.38,1045792401.4532388,88114.93289671165,10419155311.940172
2025-09-20,115685.63,541264273.2416894,32360.047594828306,10311687957.31026
2025-09-21,115232.29,521299751.1504096,32783.58467106275,10217446300.316582
2025-09-22,112650.99,2348872511.698875,157039.94528015362,9812224036.248058
2025-09-23,111998.8,1383869800.273703,101938.54730534847,9881837123.523975
2025-09-24,113307.0,1394470628.502582,105270.07407804912,10099508374.814646
2025-09-25,108994.49,2356639689.925215,174501.9538798763,9242869707.093157
2025-09-26,109643.46,1557098915.9392595,111468.68769544925,9309162953.95235
2025-09-27,109635.85,601947588.9970765,35819.32550719925,9267769972.404638
2025-09-28,112163.95,832254944.3203353,77244.34133404544,9655423236.223938
2025-09-29,114311.96,1755247635.871136,125405.37963328598,10156745695.090818
2025-09-30,114048.93,1710713267.1300955,119298.55685676218,10093959846.252537
2025-10-01,118594.99,2332096981.265933,172752.00904354287,10846678479.44933
2025-10-02,120529.35,2349861127.3445807,145229.62345226778,11289504530.43467
2025-10-03,122232.0,2907381076.6813188,162801.06543619197,11716384225.166632
2025-10-04,122391.0,1002272903.3446472,70443.44047672927,11799020236.10698
2025-10-05,123482.31,2730817470.939564,162437.74828117597,12258471745.138905
2025-10-06,124658.54,2428828952.2653184,140001.3377139214,12477131954.517878
2025-10-07,121332.95,2657405799.8705487,172357.73216091166,11302505552.040724
2025-10-08,123306.0,2084842842.441617,126821.08044944932,11372189284.361065
2025-10-09,121662.4,2621438087.566733,163619.8677055792,11763247752.700968
2025-10-10,112774.5,7349750905.041158,283163.7636484001,8167574336.948782
2025-10-11,110644.4,3961069473.231136,163037.9328604364,8221365157.293049
2025-10-12,114958.8,3638546528.740156,214630.54936874096,8724383625.818117
2025-10-13,115166.0,2591831660.985749,190181.3733863693,8827767773.572464
2025-10-14,113028.14,3578140778.808499,248427.6885007422,8959933288.899267
2025-10-15,110763.28,2569639641.3527684,130975.92090903808,8653081400.427761
2025-10-16,108194.28,3277596494.7619195,181470.8305155357,8625870425.713436
2025-10-17,106431.68,4022645635.221202,229847.10444226043,8409643728.08416
2025-10-18,107185.01,1189002999.143113,68499.81578577474,8810633297.960394
2025-10-19,108642.78,1670074079.5802343,113220.60615190367,8774472896.19232
2025-10-20,110532.09,2119912185.593468,132156.60788335814,9264066037.678576
2025-10-21,108297.67,4114477849.932054,241002.0283427437,8977213579.093388
2025-10-22,107567.44,3090291706.4439816,175761.72870377093,8170932463.876705
2025-10-23,110078.18,1924582289.411394,129677.00778780364,8428175982.404033
2025-10-24,111004.89,1662806764.9533324,110649.64034904784,8631936725.55337
2025-10-25,111646.27,714201332.9751225,45283.70323451436,8852054310.643648
2025-10-26,114559.4,1525108635.874829,97365.97959498416,9361581813.013103
2025-10-27,114107.65,2470872744.5489683,118643.68409436308,8901417266.70657
2025-10-28,112898.45,1772753529.8642745,131128.46483865764,8557366804.735056
2025-10-29,110021.29,2356715986.533545,163960.29266780365,8616291332.714529
2025-10-30,108322.88,2827221287.4227977,205289.01223816827,8435910181.9324465
2025-10-31,109608.01,2361590437.9414105,151847.33575132588,8586959708.648129
2025-11-01,110098.1,812389216.4346797,41627.30038506963,8440674103.113472
2025-11-02,110540.68,1336870531.1415012,61128.20060881512,8402149791.508771
2025-11-03,106583.04,3076006652.0015674,174312.76243552077,8250543740.226702
2025-11-04,101497.22,5197697635.212413,281828.6961673981,8220110743.243923
2025-11-05,103885.16,3454273922.700385,167821.70493164222,8713041683.42243
2025-11-06,101346.04,2641767846.305827,144869.16519551846,8338883977.119205
2025-11-07,103339.08,3251112979.305884,164018.40592711966,8972124869.585287
2025-11-08,102312.94,1267165565.37527,70697.57032484378,8620852706.285769
2025-11-09,104722.96,1687020822.3668208,92290.8739861616,8951547353.013824
2025-11-10,106011.13,2400141664.389342,120432.7712292818,9205357112.795353
2025-11-11,103058.99,2532279071.0069213,132636.80076095808,8824020926.404127
2025-11-12,101654.37,2108514405.260877,140905.70186702948,8739131274.769348
2025-11-13,99692.02,3654698026.540381,236120.65260425216,9131770533.03736
2025-11-14,94594.0,4566085156.747207,287067.1120886623,8831625290.281506
2025-11-15,95596.24,1449074019.0674856,90248.58929600516,9259269826.022415
2025-11-16,94261.44,2261295524.8173394,135792.17318559968,9300804676.308886
2025-11-17,92215.14,3674562070.238606,205225.29721879543,9341050527.103712
2025-11-18,92960.83,3641033186.3004575,232764.04695172684,9290034277.599024
2025-11-19,89654.87,1810755281.277156,13852954774.4881,8949468633.34171
2025-11-20,86896.84,3254540523.693438,22287506853.7044,9038322985.55768
